time          x0G           u             y0G           v             psi           r             delta         
[s]           [m]           [m/s]         [m]           [m/s]         [rad]         [rad/s]       [rad]         
3.87262e+02   6.91200e+02   3.15281e+00   1.08181e+03   -1.06639e+00  3.21854e+00   7.64747e-03   6.13056e-01   
3.87397e+02   6.90760e+02   3.15362e+00   1.08192e+03   -1.06847e+00  3.21953e+00   7.64990e-03   6.12877e-01   
3.87532e+02   6.90330e+02   3.15360e+00   1.08203e+03   -1.06891e+00  3.22051e+00   7.65330e-03   6.12944e-01   
3.87668e+02   6.89890e+02   3.15842e+00   1.08214e+03   -1.06908e+00  3.22150e+00   7.65742e-03   6.13056e-01   
3.87803e+02   6.89450e+02   3.16519e+00   1.08225e+03   -1.06992e+00  3.22250e+00   7.66254e-03   6.13145e-01   
3.87938e+02   6.89010e+02   3.16334e+00   1.08236e+03   -1.07514e+00  3.22348e+00   7.66614e-03   6.13056e-01   
3.88073e+02   6.88570e+02   3.15633e+00   1.08247e+03   -1.07821e+00  3.22446e+00   7.66832e-03   6.12944e-01   
3.88209e+02   6.88140e+02   3.15187e+00   1.08258e+03   -1.07625e+00  3.22544e+00   7.67308e-03   6.12944e-01   
3.88344e+02   6.87700e+02   3.15111e+00   1.08269e+03   -1.07551e+00  3.22643e+00   7.67614e-03   6.13034e-01   
3.88479e+02   6.87260e+02   3.15250e+00   1.08280e+03   -1.07453e+00  3.22743e+00   7.68054e-03   6.12944e-01   
3.88614e+02   6.86830e+02   3.15020e+00   1.08291e+03   -1.07377e+00  3.22843e+00   7.68430e-03   6.12966e-01   
3.88750e+02   6.86390e+02   3.14209e+00   1.08301e+03   -1.07341e+00  3.22943e+00   7.68562e-03   6.13011e-01   
3.88885e+02   6.85950e+02   3.13383e+00   1.08312e+03   -1.07124e+00  3.23045e+00   7.68870e-03   6.12966e-01   
3.89020e+02   6.85520e+02   3.12980e+00   1.08323e+03   -1.07006e+00  3.23147e+00   7.69273e-03   6.13078e-01   
3.89155e+02   6.85080e+02   3.13025e+00   1.08333e+03   -1.06805e+00  3.23249e+00   7.69530e-03   6.13168e-01   
3.89291e+02   6.84650e+02   3.13121e+00   1.08344e+03   -1.06614e+00  3.23353e+00   7.69773e-03   6.13034e-01   
3.89426e+02   6.84210e+02   3.12636e+00   1.08354e+03   -1.06384e+00  3.23457e+00   7.69975e-03   6.12966e-01   
3.89561e+02   6.83780e+02   3.11871e+00   1.08365e+03   -1.06074e+00  3.23564e+00   7.70091e-03   6.12922e-01   
3.89696e+02   6.83350e+02   3.11426e+00   1.08375e+03   -1.05940e+00  3.23671e+00   7.70387e-03   6.13034e-01   
3.89832e+02   6.82910e+02   3.11395e+00   1.08385e+03   -1.05912e+00  3.23779e+00   7.70414e-03   6.13011e-01   
3.89967e+02   6.82480e+02   3.11603e+00   1.08395e+03   -1.05796e+00  3.23888e+00   7.70343e-03   6.12922e-01   
3.90102e+02   6.82050e+02   3.11652e+00   1.08405e+03   -1.05653e+00  3.23996e+00   7.70356e-03   6.12966e-01   
3.90238e+02   6.81610e+02   3.11405e+00   1.08415e+03   -1.05682e+00  3.24106e+00   7.70428e-03   6.13034e-01   
3.90373e+02   6.81180e+02   3.11501e+00   1.08425e+03   -1.05580e+00  3.24215e+00   7.70435e-03   6.13145e-01   
3.90508e+02   6.80750e+02   3.12188e+00   1.08436e+03   -1.05559e+00  3.24324e+00   7.70624e-03   6.13056e-01   
3.90643e+02   6.80310e+02   3.13091e+00   1.08445e+03   -1.05758e+00  3.24432e+00   7.70612e-03   6.12966e-01   
3.90779e+02   6.79880e+02   3.13687e+00   1.08455e+03   -1.05860e+00  3.24539e+00   7.70822e-03   6.12966e-01   
3.90914e+02   6.79440e+02   3.13907e+00   1.08465e+03   -1.05792e+00  3.24646e+00   7.71208e-03   6.13056e-01   
3.91049e+02   6.79000e+02   3.14211e+00   1.08475e+03   -1.05737e+00  3.24752e+00   7.71461e-03   6.13078e-01   
3.91184e+02   6.78560e+02   3.14606e+00   1.08485e+03   -1.06052e+00  3.24857e+00   7.71549e-03   6.12922e-01   
3.91320e+02   6.78120e+02   3.15101e+00   1.08494e+03   -1.06484e+00  3.24960e+00   7.71745e-03   6.13101e-01   
3.91455e+02   6.77680e+02   3.15482e+00   1.08504e+03   -1.06677e+00  3.25064e+00   7.71802e-03   6.13056e-01   
3.91590e+02   6.77240e+02   3.15645e+00   1.08514e+03   -1.06861e+00  3.25166e+00   7.71960e-03   6.13011e-01   
3.91725e+02   6.76800e+02   3.15746e+00   1.08523e+03   -1.07137e+00  3.25267e+00   7.72276e-03   6.13190e-01   
3.91861e+02   6.76360e+02   3.15931e+00   1.08533e+03   -1.07349e+00  3.25367e+00   7.72455e-03   6.13101e-01   
3.91996e+02   6.75920e+02   3.16071e+00   1.08543e+03   -1.07371e+00  3.25466e+00   7.72617e-03   6.13101e-01   
3.92131e+02   6.75480e+02   3.16299e+00   1.08552e+03   -1.07397e+00  3.25565e+00   7.72708e-03   6.13011e-01   
3.92267e+02   6.75040e+02   3.16335e+00   1.08562e+03   -1.07523e+00  3.25664e+00   7.72851e-03   6.13101e-01   
3.92402e+02   6.74600e+02   3.15574e+00   1.08571e+03   -1.07482e+00  3.25761e+00   7.72891e-03   6.13034e-01   
3.92537e+02   6.74160e+02   3.14754e+00   1.08581e+03   -1.07082e+00  3.25859e+00   7.72938e-03   6.13034e-01   
3.92672e+02   6.73720e+02   3.14213e+00   1.08590e+03   -1.06718e+00  3.25957e+00   7.73000e-03   6.13034e-01   
3.92808e+02   6.73280e+02   3.14044e+00   1.08599e+03   -1.06632e+00  3.26054e+00   7.73041e-03   6.12922e-01   
3.92943e+02   6.72840e+02   3.13852e+00   1.08609e+03   -1.06493e+00  3.26151e+00   7.73089e-03   6.13011e-01   
3.93078e+02   6.72400e+02   3.13159e+00   1.08618e+03   -1.06143e+00  3.26249e+00   7.72963e-03   6.13190e-01   
3.93213e+02   6.71960e+02   3.12548e+00   1.08627e+03   -1.05598e+00  3.26346e+00   7.72710e-03   6.13078e-01   
3.93349e+02   6.71530e+02   3.12316e+00   1.08636e+03   -1.05129e+00  3.26444e+00   7.72477e-03   6.13056e-01   
3.93484e+02   6.71090e+02   3.12203e+00   1.08645e+03   -1.04955e+00  3.26543e+00   7.72053e-03   6.13011e-01   
3.93619e+02   6.70650e+02   3.11989e+00   1.08654e+03   -1.04773e+00  3.26644e+00   7.71782e-03   6.13056e-01   
3.93754e+02   6.70220e+02   3.11510e+00   1.08662e+03   -1.04578e+00  3.26745e+00   7.71471e-03   6.12944e-01   
3.93890e+02   6.69780e+02   3.11139e+00   1.08671e+03   -1.04574e+00  3.26848e+00   7.70949e-03   6.12944e-01   
3.94025e+02   6.69350e+02   3.11351e+00   1.08680e+03   -1.04348e+00  3.26951e+00   7.70414e-03   6.12944e-01   
3.94160e+02   6.68910e+02   3.11594e+00   1.08688e+03   -1.03960e+00  3.27055e+00   7.70034e-03   6.12922e-01   
3.94295e+02   6.68480e+02   3.11783e+00   1.08697e+03   -1.03980e+00  3.27161e+00   7.69557e-03   6.13101e-01   
3.94431e+02   6.68040e+02   3.12300e+00   1.08705e+03   -1.04135e+00  3.27267e+00   7.69135e-03   6.13011e-01   
3.94566e+02   6.67600e+02   3.12368e+00   1.08714e+03   -1.04315e+00  3.27373e+00   7.68614e-03   6.13011e-01   
3.94701e+02   6.67160e+02   3.12190e+00   1.08722e+03   -1.04372e+00  3.27480e+00   7.67999e-03   6.12966e-01   
3.94837e+02   6.66730e+02   3.12544e+00   1.08731e+03   -1.04327e+00  3.27586e+00   7.67573e-03   6.13078e-01   
3.94972e+02   6.66290e+02   3.13052e+00   1.08739e+03   -1.04923e+00  3.27692e+00   7.67066e-03   6.13056e-01   
3.95107e+02   6.65850e+02   3.13927e+00   1.08747e+03   -1.05538e+00  3.27798e+00   7.66742e-03   6.12922e-01   
3.95242e+02   6.65410e+02   3.14456e+00   1.08756e+03   -1.05794e+00  3.27904e+00   7.66298e-03   6.12944e-01   
3.95378e+02   6.64970e+02   3.14440e+00   1.08764e+03   -1.06099e+00  3.28010e+00   7.65916e-03   6.12877e-01   
3.95513e+02   6.64530e+02   3.14636e+00   1.08772e+03   -1.06362e+00  3.28116e+00   7.65663e-03   6.12944e-01   
3.95648e+02   6.64080e+02   3.14805e+00   1.08781e+03   -1.06970e+00  3.28221e+00   7.65331e-03   6.13101e-01   
3.95783e+02   6.63640e+02   3.14847e+00   1.08789e+03   -1.07657e+00  3.28326e+00   7.65113e-03   6.12899e-01   
3.95919e+02   6.63200e+02   3.14503e+00   1.08797e+03   -1.07886e+00  3.28430e+00   7.64639e-03   6.12922e-01   
3.96054e+02   6.62760e+02   3.14014e+00   1.08806e+03   -1.08097e+00  3.28534e+00   7.64361e-03   6.12966e-01   
3.96189e+02   6.62320e+02   3.14013e+00   1.08814e+03   -1.08130e+00  3.28637e+00   7.64148e-03   6.13078e-01   
3.96324e+02   6.61880e+02   3.13901e+00   1.08822e+03   -1.08089e+00  3.28740e+00   7.63932e-03   6.13034e-01   
3.96460e+02   6.61430e+02   3.13298e+00   1.08831e+03   -1.08352e+00  3.28841e+00   7.63762e-03   6.13034e-01   
3.96595e+02   6.60990e+02   3.12437e+00   1.08839e+03   -1.08348e+00  3.28942e+00   7.63617e-03   6.12966e-01   
3.96730e+02   6.60560e+02   3.11311e+00   1.08847e+03   -1.08124e+00  3.29042e+00   7.63609e-03   6.12966e-01   
3.96866e+02   6.60120e+02   3.10327e+00   1.08855e+03   -1.07784e+00  3.29143e+00   7.63654e-03   6.13101e-01   
3.97001e+02   6.59680e+02   3.09650e+00   1.08864e+03   -1.07269e+00  3.29244e+00   7.63636e-03   6.13034e-01   
3.97136e+02   6.59250e+02   3.09528e+00   1.08872e+03   -1.07014e+00  3.29344e+00   7.63535e-03   6.13011e-01   
3.97271e+02   6.58810e+02   3.09913e+00   1.08880e+03   -1.06685e+00  3.29445e+00   7.63594e-03   6.13011e-01   
3.97407e+02   6.58370e+02   3.09929e+00   1.08887e+03   -1.06287e+00  3.29545e+00   7.63501e-03   6.12899e-01   
3.97542e+02   6.57940e+02   3.09155e+00   1.08895e+03   -1.05981e+00  3.29645e+00   7.63611e-03   6.13011e-01   
3.97677e+02   6.57500e+02   3.08542e+00   1.08903e+03   -1.05427e+00  3.29747e+00   7.63502e-03   6.13056e-01   
3.97812e+02   6.57070e+02   3.08568e+00   1.08910e+03   -1.04999e+00  3.29847e+00   7.63511e-03   6.13011e-01   
